snapshot_id,filename,timestamp,is_pre_failure,label,scenario_type
1774371201,snapshot_pre_failure_1774371201.json,2026-03-24T22:23:21.264273,True,pre_failure,stress
1774371231,snapshot_pre_failure_1774371231.json,2026-03-24T22:23:51.325429,True,pre_failure,stress
1774371261,snapshot_pre_failure_1774371261.json,2026-03-24T22:24:21.373741,True,pre_failure,stress
1774371291,snapshot_pre_failure_1774371291.json,2026-03-24T22:24:51.431370,True,pre_failure,stress
1774371321,snapshot_pre_failure_1774371321.json,2026-03-24T22:25:21.480760,True,pre_failure,stress
1774371351,snapshot_pre_failure_1774371351.json,2026-03-24T22:25:51.540132,True,pre_failure,stress
1774371381,snapshot_pre_failure_1774371381.json,2026-03-24T22:26:21.606929,True,pre_failure,stress
1774371411,snapshot_pre_failure_1774371411.json,2026-03-24T22:26:51.685208,True,pre_failure,stress
1774371441,snapshot_pre_failure_1774371441.json,2026-03-24T22:27:21.739186,True,pre_failure,stress
1774371471,snapshot_pre_failure_1774371471.json,2026-03-24T22:27:51.810719,True,pre_failure,stress
1774371501,snapshot_pre_failure_1774371501.json,2026-03-24T22:28:21.872313,True,pre_failure,stress
1774371532,snapshot_pre_failure_1774371532.json,2026-03-24T22:28:51.943342,True,pre_failure,stress
1774371562,snapshot_pre_failure_1774371562.json,2026-03-24T22:29:22.008680,True,pre_failure,stress
1774371592,snapshot_pre_failure_1774371592.json,2026-03-24T22:29:52.075345,True,pre_failure,stress
1774371622,snapshot_pre_failure_1774371622.json,2026-03-24T22:30:22.122860,True,pre_failure,stress
1774371652,snapshot_pre_failure_1774371652.json,2026-03-24T22:30:52.184549,True,pre_failure,stress
1774371682,snapshot_pre_failure_1774371682.json,2026-03-24T22:31:22.231005,True,pre_failure,stress
1774371712,snapshot_pre_failure_1774371712.json,2026-03-24T22:31:52.273889,True,pre_failure,stress
1774371742,snapshot_pre_failure_1774371742.json,2026-03-24T22:32:22.325526,True,pre_failure,stress
1774371772,snapshot_pre_failure_1774371772.json,2026-03-24T22:32:52.376636,True,pre_failure,stress
1774371802,snapshot_pre_failure_1774371802.json,2026-03-24T22:33:22.425248,True,pre_failure,stress
1774371832,snapshot_pre_failure_1774371832.json,2026-03-24T22:33:52.467245,True,pre_failure,stress
1774371862,snapshot_pre_failure_1774371862.json,2026-03-24T22:34:22.584778,True,pre_failure,stress
1774371892,snapshot_pre_failure_1774371892.json,2026-03-24T22:34:52.627824,True,pre_failure,stress
1774371922,snapshot_pre_failure_1774371922.json,2026-03-24T22:35:22.677090,True,pre_failure,stress
1774371952,snapshot_pre_failure_1774371952.json,2026-03-24T22:35:52.728792,True,pre_failure,stress
1774371982,snapshot_pre_failure_1774371982.json,2026-03-24T22:36:22.777355,True,pre_failure,stress
1774372012,snapshot_pre_failure_1774372012.json,2026-03-24T22:36:52.827840,True,pre_failure,stress
1774372042,snapshot_pre_failure_1774372042.json,2026-03-24T22:37:22.871426,True,pre_failure,stress
1774372072,snapshot_pre_failure_1774372072.json,2026-03-24T22:37:52.925308,True,pre_failure,stress
1774372103,snapshot_pre_failure_1774372103.json,2026-03-24T22:38:22.992784,True,pre_failure,stress
1774372133,snapshot_pre_failure_1774372133.json,2026-03-24T22:38:53.056392,True,pre_failure,stress
1774372163,snapshot_pre_failure_1774372163.json,2026-03-24T22:39:23.124498,True,pre_failure,stress
1774372193,snapshot_pre_failure_1774372193.json,2026-03-24T22:39:53.172979,True,pre_failure,stress
1774372223,snapshot_pre_failure_1774372223.json,2026-03-24T22:40:23.242071,True,pre_failure,stress
1774372253,snapshot_pre_failure_1774372253.json,2026-03-24T22:40:53.315877,True,pre_failure,stress
1774372283,snapshot_pre_failure_1774372283.json,2026-03-24T22:41:23.386768,True,pre_failure,stress
1774372313,snapshot_pre_failure_1774372313.json,2026-03-24T22:41:53.438991,True,pre_failure,stress
1774372343,snapshot_pre_failure_1774372343.json,2026-03-24T22:42:23.493348,True,pre_failure,stress
1774372373,snapshot_pre_failure_1774372373.json,2026-03-24T22:42:53.548467,True,pre_failure,stress
1774372403,snapshot_pre_failure_1774372403.json,2026-03-24T22:43:23.621887,True,pre_failure,stress
1774372433,snapshot_pre_failure_1774372433.json,2026-03-24T22:43:53.678909,True,pre_failure,stress
1774372463,snapshot_pre_failure_1774372463.json,2026-03-24T22:44:23.735170,True,pre_failure,stress
1774372493,snapshot_pre_failure_1774372493.json,2026-03-24T22:44:53.803687,True,pre_failure,stress
1774372523,snapshot_pre_failure_1774372523.json,2026-03-24T22:45:23.871366,True,pre_failure,stress
1774372553,snapshot_pre_failure_1774372553.json,2026-03-24T22:45:53.937350,True,pre_failure,stress
1774372584,snapshot_pre_failure_1774372584.json,2026-03-24T22:46:23.991922,True,pre_failure,stress
1774372614,snapshot_pre_failure_1774372614.json,2026-03-24T22:46:54.062474,True,pre_failure,stress
1774372644,snapshot_pre_failure_1774372644.json,2026-03-24T22:47:24.130382,True,pre_failure,stress
1774372674,snapshot_pre_failure_1774372674.json,2026-03-24T22:47:54.193058,True,pre_failure,stress
1774372704,snapshot_pre_failure_1774372704.json,2026-03-24T22:48:24.256667,True,pre_failure,stress
1774372734,snapshot_pre_failure_1774372734.json,2026-03-24T22:48:54.322642,True,pre_failure,stress
1774372764,snapshot_pre_failure_1774372764.json,2026-03-24T22:49:24.385968,True,pre_failure,stress
1774372794,snapshot_pre_failure_1774372794.json,2026-03-24T22:49:54.453474,True,pre_failure,stress
1774372824,snapshot_pre_failure_1774372824.json,2026-03-24T22:50:24.525914,True,pre_failure,stress
1774372854,snapshot_pre_failure_1774372854.json,2026-03-24T22:50:54.591674,True,pre_failure,stress
1774372884,snapshot_pre_failure_1774372884.json,2026-03-24T22:51:24.652990,True,pre_failure,stress
1774372914,snapshot_pre_failure_1774372914.json,2026-03-24T22:51:54.706599,True,pre_failure,stress
1774372944,snapshot_pre_failure_1774372944.json,2026-03-24T22:52:24.772487,True,pre_failure,stress
1774372974,snapshot_pre_failure_1774372974.json,2026-03-24T22:52:54.839196,True,pre_failure,stress
1774373004,snapshot_pre_failure_1774373004.json,2026-03-24T22:53:24.906537,True,pre_failure,stress
1774373035,snapshot_pre_failure_1774373035.json,2026-03-24T22:53:54.970839,True,pre_failure,stress
1774373065,snapshot_pre_failure_1774373065.json,2026-03-24T22:54:25.032835,True,pre_failure,stress
1774373095,snapshot_pre_failure_1774373095.json,2026-03-24T22:54:55.103681,True,pre_failure,stress
1774373125,snapshot_pre_failure_1774373125.json,2026-03-24T22:55:25.171714,True,pre_failure,stress
1774373155,snapshot_pre_failure_1774373155.json,2026-03-24T22:55:55.241391,True,pre_failure,stress
1774373185,snapshot_pre_failure_1774373185.json,2026-03-24T22:56:25.309609,True,pre_failure,stress
1774373215,snapshot_pre_failure_1774373215.json,2026-03-24T22:56:55.388233,True,pre_failure,stress
1774373245,snapshot_pre_failure_1774373245.json,2026-03-24T22:57:25.447009,True,pre_failure,stress
1774373275,snapshot_pre_failure_1774373275.json,2026-03-24T22:57:55.501439,True,pre_failure,stress
1774373305,snapshot_pre_failure_1774373305.json,2026-03-24T22:58:25.556704,True,pre_failure,stress
1774373335,snapshot_pre_failure_1774373335.json,2026-03-24T22:58:55.614157,True,pre_failure,stress
1774373365,snapshot_pre_failure_1774373365.json,2026-03-24T22:59:25.657929,True,pre_failure,stress
1774373395,snapshot_pre_failure_1774373395.json,2026-03-24T22:59:55.726544,True,pre_failure,stress
1774373425,snapshot_pre_failure_1774373425.json,2026-03-24T23:00:25.782307,True,pre_failure,stress
1774373455,snapshot_pre_failure_1774373455.json,2026-03-24T23:00:55.833054,True,pre_failure,stress
1774373485,snapshot_pre_failure_1774373485.json,2026-03-24T23:01:25.893877,True,pre_failure,stress
1774373516,snapshot_pre_failure_1774373516.json,2026-03-24T23:01:55.962009,True,pre_failure,stress
1774373546,snapshot_pre_failure_1774373546.json,2026-03-24T23:02:26.025488,True,pre_failure,stress
1774373576,snapshot_pre_failure_1774373576.json,2026-03-24T23:02:56.097419,True,pre_failure,stress
1774373606,snapshot_pre_failure_1774373606.json,2026-03-24T23:03:26.158589,True,pre_failure,stress
1774373636,snapshot_pre_failure_1774373636.json,2026-03-24T23:03:56.226038,True,pre_failure,stress
1774373666,snapshot_pre_failure_1774373666.json,2026-03-24T23:04:26.300547,True,pre_failure,stress
1774373696,snapshot_pre_failure_1774373696.json,2026-03-24T23:04:56.371946,True,pre_failure,stress
1774373726,snapshot_pre_failure_1774373726.json,2026-03-24T23:05:26.441475,True,pre_failure,stress
1774373756,snapshot_pre_failure_1774373756.json,2026-03-24T23:05:56.483270,True,pre_failure,stress
1774373786,snapshot_pre_failure_1774373786.json,2026-03-24T23:06:26.541078,True,pre_failure,stress
1774373816,snapshot_pre_failure_1774373816.json,2026-03-24T23:06:56.603535,True,pre_failure,stress
1774373846,snapshot_pre_failure_1774373846.json,2026-03-24T23:07:26.645802,True,pre_failure,stress
1774373876,snapshot_pre_failure_1774373876.json,2026-03-24T23:07:56.700801,True,pre_failure,stress
1774373906,snapshot_pre_failure_1774373906.json,2026-03-24T23:08:26.750426,True,pre_failure,stress
1774373936,snapshot_pre_failure_1774373936.json,2026-03-24T23:08:56.799555,True,pre_failure,stress
1774373966,snapshot_pre_failure_1774373966.json,2026-03-24T23:09:26.839975,True,pre_failure,stress
1774373996,snapshot_pre_failure_1774373996.json,2026-03-24T23:09:56.890740,True,pre_failure,stress
1774374026,snapshot_pre_failure_1774374026.json,2026-03-24T23:10:26.938052,True,pre_failure,stress
1774374057,snapshot_pre_failure_1774374057.json,2026-03-24T23:10:56.988391,True,pre_failure,stress
1774374087,snapshot_pre_failure_1774374087.json,2026-03-24T23:11:27.034469,True,pre_failure,stress
1774374117,snapshot_pre_failure_1774374117.json,2026-03-24T23:11:57.084532,True,pre_failure,stress
1774374147,snapshot_pre_failure_1774374147.json,2026-03-24T23:12:27.149408,True,pre_failure,stress
1774374177,snapshot_pre_failure_1774374177.json,2026-03-24T23:12:57.203943,True,pre_failure,stress
1774374207,snapshot_pre_failure_1774374207.json,2026-03-24T23:13:27.278234,True,pre_failure,stress
1774374237,snapshot_pre_failure_1774374237.json,2026-03-24T23:13:57.341668,True,pre_failure,stress
1774374267,snapshot_pre_failure_1774374267.json,2026-03-24T23:14:27.404521,True,pre_failure,stress
1774374297,snapshot_pre_failure_1774374297.json,2026-03-24T23:14:57.491252,True,pre_failure,stress
1774374327,snapshot_pre_failure_1774374327.json,2026-03-24T23:15:27.556036,True,pre_failure,stress
1774374357,snapshot_pre_failure_1774374357.json,2026-03-24T23:15:57.627909,True,pre_failure,stress
1774374387,snapshot_pre_failure_1774374387.json,2026-03-24T23:16:27.696287,True,pre_failure,stress
1774374417,snapshot_pre_failure_1774374417.json,2026-03-24T23:16:57.762835,True,pre_failure,stress
1774374447,snapshot_pre_failure_1774374447.json,2026-03-24T23:17:27.827880,True,pre_failure,stress
1774374477,snapshot_pre_failure_1774374477.json,2026-03-24T23:17:57.884263,True,pre_failure,stress
1774374508,snapshot_pre_failure_1774374508.json,2026-03-24T23:18:27.944364,True,pre_failure,stress
1774374538,snapshot_pre_failure_1774374538.json,2026-03-24T23:18:58.010084,True,pre_failure,stress
1774374568,snapshot_pre_failure_1774374568.json,2026-03-24T23:19:28.073235,True,pre_failure,stress
1774374598,snapshot_pre_failure_1774374598.json,2026-03-24T23:19:58.139094,True,pre_failure,stress
1774374628,snapshot_pre_failure_1774374628.json,2026-03-24T23:20:28.206821,True,pre_failure,stress
1774374658,snapshot_pre_failure_1774374658.json,2026-03-24T23:20:58.277652,True,pre_failure,stress
1774374688,snapshot_pre_failure_1774374688.json,2026-03-24T23:21:28.341433,True,pre_failure,stress
1774374718,snapshot_pre_failure_1774374718.json,2026-03-24T23:21:58.410296,True,pre_failure,stress
1774374748,snapshot_pre_failure_1774374748.json,2026-03-24T23:22:28.472493,True,pre_failure,stress
1774374778,snapshot_pre_failure_1774374778.json,2026-03-24T23:22:58.536218,True,pre_failure,stress
1774374808,snapshot_pre_failure_1774374808.json,2026-03-24T23:23:28.602077,True,pre_failure,stress
1774374838,snapshot_pre_failure_1774374838.json,2026-03-24T23:23:58.662073,True,pre_failure,stress
1774374868,snapshot_pre_failure_1774374868.json,2026-03-24T23:24:28.743537,True,pre_failure,stress
1774374898,snapshot_pre_failure_1774374898.json,2026-03-24T23:24:58.808280,True,pre_failure,stress
1774374928,snapshot_pre_failure_1774374928.json,2026-03-24T23:25:28.863655,True,pre_failure,stress
1774374958,snapshot_pre_failure_1774374958.json,2026-03-24T23:25:58.929466,True,pre_failure,stress
1774374989,snapshot_pre_failure_1774374989.json,2026-03-24T23:26:28.984430,True,pre_failure,stress
1774375019,snapshot_pre_failure_1774375019.json,2026-03-24T23:26:59.064170,True,pre_failure,stress
1774375049,snapshot_pre_failure_1774375049.json,2026-03-24T23:27:29.117676,True,pre_failure,stress
1774375079,snapshot_pre_failure_1774375079.json,2026-03-24T23:27:59.183691,True,pre_failure,stress
1774375109,snapshot_pre_failure_1774375109.json,2026-03-24T23:28:29.249234,True,pre_failure,stress
1774375139,snapshot_pre_failure_1774375139.json,2026-03-24T23:28:59.321019,True,pre_failure,stress
1774375169,snapshot_pre_failure_1774375169.json,2026-03-24T23:29:29.376839,True,pre_failure,stress
1774375199,snapshot_pre_failure_1774375199.json,2026-03-24T23:29:59.445829,True,pre_failure,stress
1774375229,snapshot_pre_failure_1774375229.json,2026-03-24T23:30:29.506386,True,pre_failure,stress
1774375259,snapshot_pre_failure_1774375259.json,2026-03-24T23:30:59.572908,True,pre_failure,stress
1774375289,snapshot_pre_failure_1774375289.json,2026-03-24T23:31:29.640590,True,pre_failure,stress
1774375319,snapshot_pre_failure_1774375319.json,2026-03-24T23:31:59.706277,True,pre_failure,stress
1774375349,snapshot_pre_failure_1774375349.json,2026-03-24T23:32:29.778274,True,pre_failure,stress
1774375379,snapshot_pre_failure_1774375379.json,2026-03-24T23:32:59.849733,True,pre_failure,stress
1774375409,snapshot_pre_failure_1774375409.json,2026-03-24T23:33:29.911497,True,pre_failure,stress
1774375440,snapshot_pre_failure_1774375440.json,2026-03-24T23:33:59.961211,True,pre_failure,stress
1774375470,snapshot_pre_failure_1774375470.json,2026-03-24T23:34:30.019978,True,pre_failure,stress
1774375500,snapshot_pre_failure_1774375500.json,2026-03-24T23:35:00.089959,True,pre_failure,stress
1774375530,snapshot_pre_failure_1774375530.json,2026-03-24T23:35:30.163050,True,pre_failure,stress
1774375560,snapshot_pre_failure_1774375560.json,2026-03-24T23:36:00.233289,True,pre_failure,stress
1774375590,snapshot_pre_failure_1774375590.json,2026-03-24T23:36:30.318502,True,pre_failure,stress
1774375620,snapshot_pre_failure_1774375620.json,2026-03-24T23:37:00.371263,True,pre_failure,stress
1774375650,snapshot_pre_failure_1774375650.json,2026-03-24T23:37:30.429502,True,pre_failure,stress
1774375680,snapshot_pre_failure_1774375680.json,2026-03-24T23:38:00.488048,True,pre_failure,stress
1774375710,snapshot_pre_failure_1774375710.json,2026-03-24T23:38:30.558458,True,pre_failure,stress
1774375740,snapshot_pre_failure_1774375740.json,2026-03-24T23:39:00.608387,True,pre_failure,stress
1774375770,snapshot_pre_failure_1774375770.json,2026-03-24T23:39:30.665296,True,pre_failure,stress
1774375800,snapshot_pre_failure_1774375800.json,2026-03-24T23:40:00.729754,True,pre_failure,stress
1774375830,snapshot_pre_failure_1774375830.json,2026-03-24T23:40:30.796427,True,pre_failure,stress
1774375860,snapshot_pre_failure_1774375860.json,2026-03-24T23:41:00.853944,True,pre_failure,stress
1774375890,snapshot_pre_failure_1774375890.json,2026-03-24T23:41:30.921909,True,pre_failure,stress
1774375921,snapshot_pre_failure_1774375921.json,2026-03-24T23:42:00.983189,True,pre_failure,stress
1774375951,snapshot_pre_failure_1774375951.json,2026-03-24T23:42:31.034400,True,pre_failure,stress
1774375981,snapshot_pre_failure_1774375981.json,2026-03-24T23:43:01.100728,True,pre_failure,stress
1774376011,snapshot_pre_failure_1774376011.json,2026-03-24T23:43:31.149522,True,pre_failure,stress
1774376041,snapshot_pre_failure_1774376041.json,2026-03-24T23:44:01.217294,True,pre_failure,stress
1774376071,snapshot_pre_failure_1774376071.json,2026-03-24T23:44:31.270378,True,pre_failure,stress
1774376101,snapshot_pre_failure_1774376101.json,2026-03-24T23:45:01.343114,True,pre_failure,stress
1774376131,snapshot_pre_failure_1774376131.json,2026-03-24T23:45:31.389593,True,pre_failure,stress
1774376161,snapshot_pre_failure_1774376161.json,2026-03-24T23:46:01.456526,True,pre_failure,stress
1774376191,snapshot_pre_failure_1774376191.json,2026-03-24T23:46:31.508565,True,pre_failure,stress
1774376221,snapshot_pre_failure_1774376221.json,2026-03-24T23:47:01.570644,True,pre_failure,stress
1774376251,snapshot_pre_failure_1774376251.json,2026-03-24T23:47:31.625207,True,pre_failure,stress
1774376281,snapshot_pre_failure_1774376281.json,2026-03-24T23:48:01.675135,True,pre_failure,stress
1774376311,snapshot_pre_failure_1774376311.json,2026-03-24T23:48:31.731734,True,pre_failure,stress
1774376341,snapshot_pre_failure_1774376341.json,2026-03-24T23:49:01.797193,True,pre_failure,stress
1774376371,snapshot_pre_failure_1774376371.json,2026-03-24T23:49:31.868400,True,pre_failure,stress
1774376401,snapshot_pre_failure_1774376401.json,2026-03-24T23:50:01.931684,True,pre_failure,stress
1774376432,snapshot_pre_failure_1774376432.json,2026-03-24T23:50:31.976364,True,pre_failure,stress
1774376462,snapshot_pre_failure_1774376462.json,2026-03-24T23:51:02.027717,True,pre_failure,stress
